,Game_Id,Date,Period,Event,Description,Time_Elapsed,Seconds_Elapsed,Strength,Ev_Zone,Type,Ev_Team,Home_Zone,Away_Team,Home_Team,p1_name,p1_ID,p2_name,p2_ID,p3_name,p3_ID,awayPlayer1,awayPlayer1_id,awayPlayer2,awayPlayer2_id,awayPlayer3,awayPlayer3_id,awayPlayer4,awayPlayer4_id,awayPlayer5,awayPlayer5_id,awayPlayer6,awayPlayer6_id,homePlayer1,homePlayer1_id,homePlayer2,homePlayer2_id,homePlayer3,homePlayer3_id,homePlayer4,homePlayer4_id,homePlayer5,homePlayer5_id,homePlayer6,homePlayer6_id,Away_Players,Home_Players,Away_Score,Home_Score,Away_Goalie,Away_Goalie_Id,Home_Goalie,Home_Goalie_Id,xC,yC,Home_Coach,Away_Coach
4172,20074,2019-10-12,1,FAC,CGY won Off. Zone - CGY #23 MONAHAN vs VGK #21 EAKIN,3:52,232.0,4x5,Off,,CGY,Def,CGY,VGK,SEAN MONAHAN,8477497.0,CODY EAKIN,8475236.0,,,SEAN MONAHAN,8477497.0,ELIAS LINDHOLM,8477496.0,JOHNNY GAUDREAU,8476346.0,MATTHEW TKACHUK,8479314.0,MARK GIORDANO,8470966.0,DAVID RITTICH,8479496.0,CODY EAKIN,8475236.0,MARK STONE,8475913.0,JON MERRILL,8475750.0,NICK HOLDEN,8474207.0,MARC-ANDRE FLEURY,8470594.0,,,6,5,0,1,DAVID RITTICH,8479496.0,MARC-ANDRE FLEURY,8470594.0,69.0,22.0,GERARD GALLANT,BILL PETERS
4173,20074,2019-10-12,1,SHOT,CGY ONGOAL - #13 GAUDREAU Slap Off. Zone 53 ft.,3:55,235.0,4x5,Off,SLAP SHOT,CGY,Def,CGY,VGK,JOHNNY GAUDREAU,8476346.0,,,,,SEAN MONAHAN,8477497.0,ELIAS LINDHOLM,8477496.0,JOHNNY GAUDREAU,8476346.0,MATTHEW TKACHUK,8479314.0,MARK GIORDANO,8470966.0,DAVID RITTICH,8479496.0,CODY EAKIN,8475236.0,MARK STONE,8475913.0,JON MERRILL,8475750.0,NICK HOLDEN,8474207.0,MARC-ANDRE FLEURY,8470594.0,,,6,5,0,1,DAVID RITTICH,8479496.0,MARC-ANDRE FLEURY,8470594.0,38.0,17.0,GERARD GALLANT,BILL PETERS
4174,20074,2019-10-12,1,BLOCK,CGY #13 GAUDREAU BLOCKED BY  VGK #22 HOLDEN Wrist Def. Zone,4:13,253.0,4x5,Def,WRIST SHOT,CGY,Def,CGY,VGK,NICK HOLDEN,8474207.0,JOHNNY GAUDREAU,8476346.0,,,SEAN MONAHAN,8477497.0,ELIAS LINDHOLM,8477496.0,JOHNNY GAUDREAU,8476346.0,MATTHEW TKACHUK,8479314.0,MARK GIORDANO,8470966.0,DAVID RITTICH,8479496.0,CODY EAKIN,8475236.0,MARK STONE,8475913.0,JON MERRILL,8475750.0,NICK HOLDEN,8474207.0,MARC-ANDRE FLEURY,8470594.0,,,6,5,0,1,DAVID RITTICH,8479496.0,MARC-ANDRE FLEURY,8470594.0,71.0,22.0,GERARD GALLANT,BILL PETERS
4175,20074,2019-10-12,1,STOP,PUCK IN NETTING,4:14,254.0,4x5,,,,,CGY,VGK,,,,,,,SEAN MONAHAN,8477497.0,ELIAS LINDHOLM,8477496.0,JOHNNY GAUDREAU,8476346.0,MATTHEW TKACHUK,8479314.0,MARK GIORDANO,8470966.0,DAVID RITTICH,8479496.0,CODY EAKIN,8475236.0,MARK STONE,8475913.0,JON MERRILL,8475750.0,NICK HOLDEN,8474207.0,MARC-ANDRE FLEURY,8470594.0,,,6,5,0,1,DAVID RITTICH,8479496.0,MARC-ANDRE FLEURY,8470594.0,,,GERARD GALLANT,BILL PETERS
4176,20074,2019-10-12,1,FAC,VGK won Def. Zone - CGY #23 MONAHAN vs VGK #21 EAKIN,4:14,254.0,4x5,Def,,VGK,Def,CGY,VGK,CODY EAKIN,8475236.0,SEAN MONAHAN,8477497.0,,,SEAN MONAHAN,8477497.0,ELIAS LINDHOLM,8477496.0,JOHNNY GAUDREAU,8476346.0,MATTHEW TKACHUK,8479314.0,MARK GIORDANO,8470966.0,DAVID RITTICH,8479496.0,CODY EAKIN,8475236.0,MARK STONE,8475913.0,BRAYDEN MCNABB,8475188.0,NICK HOLDEN,8474207.0,MARC-ANDRE FLEURY,8470594.0,,,6,5,0,1,DAVID RITTICH,8479496.0,MARC-ANDRE FLEURY,8470594.0,69.0,22.0,GERARD GALLANT,BILL PETERS
4177,20074,2019-10-12,1,MISS,CGY #5 GIORDANO Wrist Wide of Net Off. Zone 46 ft.,4:34,274.0,4x5,Off,WRIST SHOT,CGY,Def,CGY,VGK,MARK GIORDANO,8470966.0,,,,,SEAN MONAHAN,8477497.0,ELIAS LINDHOLM,8477496.0,JOHNNY GAUDREAU,8476346.0,MATTHEW TKACHUK,8479314.0,MARK GIORDANO,8470966.0,DAVID RITTICH,8479496.0,CODY EAKIN,8475236.0,MARK STONE,8475913.0,BRAYDEN MCNABB,8475188.0,NICK HOLDEN,8474207.0,MARC-ANDRE FLEURY,8470594.0,,,6,5,0,1,DAVID RITTICH,8479496.0,MARC-ANDRE FLEURY,8470594.0,51.0,-26.0,GERARD GALLANT,BILL PETERS
4178,20074,2019-10-12,1,SHOT,CGY ONGOAL - #13 GAUDREAU Wrist Off. Zone 14 ft.,4:45,285.0,4x5,Off,WRIST SHOT,CGY,Def,CGY,VGK,JOHNNY GAUDREAU,8476346.0,,,,,SEAN MONAHAN,8477497.0,ELIAS LINDHOLM,8477496.0,JOHNNY GAUDREAU,8476346.0,MATTHEW TKACHUK,8479314.0,MARK GIORDANO,8470966.0,DAVID RITTICH,8479496.0,CODY EAKIN,8475236.0,MARK STONE,8475913.0,BRAYDEN MCNABB,8475188.0,NICK HOLDEN,8474207.0,MARC-ANDRE FLEURY,8470594.0,,,6,5,0,1,DAVID RITTICH,8479496.0,MARC-ANDRE FLEURY,8470594.0,85.0,14.0,GERARD GALLANT,BILL PETERS
4187,20074,2019-10-12,1,STOP,PUCK IN NETTINGTV TIMEOUT,6:47,407.0,5x5,,,,,CGY,VGK,,,,,,,SEAN MONAHAN,8477497.0,ELIAS LINDHOLM,8477496.0,JOHNNY GAUDREAU,8476346.0,RASMUS ANDERSSON,8478397.0,MARK GIORDANO,8470966.0,DAVID RITTICH,8479496.0,CODY GLASS,8479996.0,CODY EAKIN,8475236.0,VALENTIN ZYKOV,8477458.0,JON MERRILL,8475750.0,SHEA THEODORE,8477447.0,MARC-ANDRE FLEURY,8470594.0,6,6,0,1,DAVID RITTICH,8479496.0,MARC-ANDRE FLEURY,8470594.0,,,GERARD GALLANT,BILL PETERS
4188,20074,2019-10-12,1,FAC,CGY won Neu. Zone - CGY #77 JANKOWSKI vs VGK #21 EAKIN,6:47,407.0,5x5,Neu,,CGY,Neu,CGY,VGK,MARK JANKOWSKI,8476873.0,CODY EAKIN,8475236.0,,,TOBIAS RIEDER,8476356.0,MARK JANKOWSKI,8476873.0,MICHAEL FROLIK,8473564.0,RASMUS ANDERSSON,8478397.0,MARK GIORDANO,8470966.0,DAVID RITTICH,8479496.0,CODY GLASS,8479996.0,CODY EAKIN,8475236.0,VALENTIN ZYKOV,8477458.0,DERYK ENGELLAND,8468674.0,NICOLAS HAGUE,8479980.0,MARC-ANDRE FLEURY,8470594.0,6,6,0,1,DAVID RITTICH,8479496.0,MARC-ANDRE FLEURY,8470594.0,0.0,0.0,GERARD GALLANT,BILL PETERS
4189,20074,2019-10-12,1,GIVE,VGK GIVEAWAY - #7 ZYKOV Off. Zone,7:15,435.0,5x5,Off,,VGK,Off,CGY,VGK,VALENTIN ZYKOV,8477458.0,,,,,TOBIAS RIEDER,8476356.0,MARK JANKOWSKI,8476873.0,MICHAEL FROLIK,8473564.0,RASMUS ANDERSSON,8478397.0,MARK GIORDANO,8470966.0,DAVID RITTICH,8479496.0,CODY GLASS,8479996.0,CODY EAKIN,8475236.0,VALENTIN ZYKOV,8477458.0,DERYK ENGELLAND,8468674.0,NICOLAS HAGUE,8479980.0,MARC-ANDRE FLEURY,8470594.0,6,6,0,1,DAVID RITTICH,8479496.0,MARC-ANDRE FLEURY,8470594.0,-89.0,-38.0,GERARD GALLANT,BILL PETERS
